Date,Real,Predict
29/06,31,31
30/06,35,35
01/07,28,28
02/07,22,22
03/07,18,18
04/07,16,16
05/07,8,8
06/07,8,8
07/07,6,6
08/07,3,3
09/07,3,3
10/07,2,3
11/07,2,2
12/07,3,2
13/07,3,3
14/07,3,4
15/07,3,4
16/07,3,3
17/07,3,3
18/07,3,3
19/07,3,4
20/07,5,4
21/07,4,5
22/07,5,4
23/07,6,6
24/07,8,7
25/07,6,8
26/07,8,7
27/07,8,8
28/07,7,8
29/07,7,7
30/07,10,8
31/07,11,10
01/08,17,11
02/08,18,17
03/08,22,19
04/08,22,23
05/08,22,23
06/08,17,23
07/08,32,17
08/08,33,33
09/08,41,34
10/08,56,42
11/08,75,58
12/08,69,78
13/08,73,71
14/08,83,76
15/08,86,86
16/08,83,89
17/08,87,86
18/08,98,90
19/08,84,102
20/08,77,87
21/08,76,80
22/08,78,79
23/08,68,81
24/08,75,71
25/08,75,78
26/08,71,78
27/08,59,74
28/08,60,61
29/08,67,63
30/08,63,69
31/08,73,66
01/09,,68
02/09,,71
03/09,,73
04/09,,75
05/09,,78
06/09,,81
07/09,,83
08/09,,85
09/09,,88
10/09,,90
11/09,,92
12/09,,94
13/09,,97
14/09,,99
15/09,,101
