Date,Real,Predict
02/07,8,8
03/07,9,9
04/07,9,9
05/07,11,11
06/07,12,12
07/07,15,15
08/07,21,21
09/07,26,26
10/07,29,29
11/07,33,33
12/07,40,55
13/07,51,64
14/07,59,77
15/07,76,87
16/07,103,106
17/07,114,135
18/07,128,149
19/07,144,164
20/07,173,183
21/07,211,216
22/07,234,258
23/07,257,285
24/07,315,312
25/07,365,374
26/07,424,427
27/07,479,488
28/07,545,546
29/07,614,615
30/07,684,689
31/07,799,765
01/08,914,879
02/08,1043,995
03/08,1149,1125
04/08,1324,1232
05/08,1495,1407
06/08,1659,1579
07/08,1877,1745
08/08,2093,1963
09/08,2312,2180
10/08,2497,2400
11/08,2732,2585
12/08,3001,2821
13/08,3309,3092
14/08,3570,3401
15/08,3795,3663
16/08,4018,3890
17/08,4303,4115
18/08,4585,4400
19/08,4900,4685
20/08,5185,5000
21/08,5440,5286
22/08,5747,5543
23/08,6059,5852
24/08,6337,6165
25/08,6658,6444
26/08,6998,6768
27/08,7290,7111
28/08,7556,7406
29/08,7798,7675
30/08,8085,7919
31/08,8356,8210
01/09,8612,8484
02/09,8857,8744
03/09,9192,8879
04/09,9495,9015
05/09,9832,9153
06/09,10082,9294
07/09,10338,9436
08/09,,9581
09/09,,9727
10/09,,9875
11/09,,10025
12/09,,10176
13/09,,10328
14/09,,10482
15/09,,10637
16/09,,10792
17/09,,10948
