Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,3,3
06/07,3,3
07/07,3,3
08/07,4,4
09/07,4,50
10/07,4,50
11/07,5,50
12/07,7,55
13/07,9,63
14/07,10,68
15/07,12,71
16/07,13,77
17/07,14,82
18/07,16,84
19/07,16,90
20/07,16,90
21/07,22,87
22/07,24,99
23/07,26,101
24/07,27,103
25/07,31,95
26/07,34,102
27/07,37,105
28/07,43,110
29/07,49,108
30/07,55,116
31/07,61,125
01/08,76,133
02/08,87,149
03/08,98,162
04/08,117,177
05/08,138,197
06/08,147,225
07/08,166,235
08/08,179,259
09/08,199,274
10/08,226,300
11/08,252,330
12/08,267,362
13/08,282,380
14/08,299,399
15/08,327,414
16/08,352,448
17/08,380,472
18/08,397,506
19/08,417,524
20/08,449,543
21/08,469,580
22/08,520,603
23/08,545,666
24/08,584,695
25/08,598,748
26/08,606,765
27/08,612,767
28/08,626,773
29/08,627,793
30/08,627,793
31/08,627,790
01/09,627,782
02/09,627,918
03/09,627,1037
04/09,627,1140
05/09,627,1230
06/09,636,1308
07/09,,1376
08/09,,1436
09/09,,1488
10/09,,1533
11/09,,1572
12/09,,1607
13/09,,1636
14/09,,1662
15/09,,1685
16/09,,1705
17/09,,1722
18/09,,1737
19/09,,1750
20/09,,1762
21/09,,1772
22/09,,1780
23/09,,1788
24/09,,1794
25/09,,1800
26/09,,1805
