Date,Real,Predict
29/06,641,641
30/06,650,650
01/07,244,244
02/07,88,88
03/07,14,14
04/07,15,15
05/07,91,91
06/07,4,4
07/07,15,15
08/07,4,4
09/07,3,29
10/07,2,12
11/07,333,5
12/07,111,332
13/07,17,113
14/07,17,24
15/07,111,22
16/07,23,113
17/07,40,29
18/07,81,45
19/07,76,83
20/07,83,86
21/07,14,84
22/07,124,19
23/07,76,127
24/07,99,76
25/07,224,101
26/07,16,218
27/07,205,20
28/07,14,203
29/07,239,20
30/07,44,225
31/07,46,49
01/08,41,47
02/08,94,40
03/08,85,93
04/08,156,78
05/08,63,145
06/08,134,63
07/08,53,129
08/08,97,53
09/08,144,98
10/08,147,140
11/08,192,135
12/08,306,182
13/08,50,289
14/08,219,48
15/08,9,200
16/08,190,10
17/08,91,175
18/08,194,84
19/08,11,182
20/08,7,11
21/08,344,5
22/08,199,323
23/08,17,191
24/08,239,17
25/08,174,229
26/08,105,170
27/08,162,100
28/08,99,156
29/08,202,-68
30/08,334,-69
31/08,160,-68
01/09,45,-67
02/09,44,-63
03/09,,-57
04/09,,-49
05/09,,-36
06/09,,-17
07/09,,10
08/09,,50
09/09,,98
10/09,,129
11/09,,165
12/09,,212
