Date,Real,Predict
29/06,50,50
30/06,60,60
01/07,62,62
02/07,52,52
03/07,48,48
04/07,25,25
05/07,12,12
06/07,11,11
07/07,9,9
08/07,6,6
09/07,6,14
10/07,5,13
11/07,6,11
12/07,10,12
13/07,12,19
14/07,12,23
15/07,16,24
16/07,18,31
17/07,19,34
18/07,21,37
19/07,22,40
20/07,23,41
21/07,22,41
22/07,19,39
23/07,20,34
24/07,24,35
25/07,18,42
26/07,23,32
27/07,26,39
28/07,26,43
29/07,22,44
30/07,24,36
31/07,20,40
01/08,14,32
02/08,9,23
03/08,9,15
04/08,7,14
05/08,6,12
06/08,7,11
07/08,20,12
08/08,21,33
09/08,36,34
10/08,42,59
11/08,43,68
12/08,47,69
13/08,49,76
14/08,91,78
15/08,93,146
16/08,114,148
17/08,102,181
18/08,118,161
19/08,69,186
20/08,88,108
21/08,68,138
22/08,110,107
23/08,102,171
24/08,111,155
25/08,99,164
26/08,148,145
27/08,142,215
28/08,153,204
29/08,,295
30/08,,430
31/08,,631
01/09,,930
02/09,,1374
03/09,,2022
04/09,,2957
05/09,,4268
06/09,,6029
07/09,,8249
08/09,,10825
09/09,,13514
10/09,,15991
11/09,,17995
12/09,,19446
