Date,Real,Predict
29/06,76,76
30/06,64,64
01/07,54,54
02/07,50,50
03/07,42,42
04/07,11,11
05/07,12,12
06/07,16,16
07/07,25,25
08/07,25,25
09/07,26,28
10/07,29,29
11/07,26,33
12/07,20,29
13/07,27,22
14/07,27,31
15/07,19,31
16/07,28,22
17/07,26,32
18/07,24,29
19/07,28,27
20/07,34,32
21/07,32,38
22/07,38,35
23/07,39,42
24/07,37,43
25/07,34,42
26/07,28,38
27/07,37,31
28/07,46,41
29/07,46,51
30/07,47,51
31/07,47,53
01/08,30,52
02/08,15,33
03/08,13,16
04/08,10,14
05/08,11,12
06/08,11,12
07/08,14,12
08/08,15,15
09/08,20,16
10/08,35,23
11/08,55,39
12/08,90,61
13/08,128,100
14/08,160,143
15/08,178,179
16/08,195,199
17/08,160,217
18/08,160,179
19/08,147,179
20/08,,164
21/08,,183
22/08,,204
23/08,,228
24/08,,255
25/08,,285
26/08,,319
27/08,,357
28/08,,400
29/08,,448
30/08,,502
31/08,,563
