Date,Real,Predict
29/06,105,105
30/06,126,126
01/07,36,36
02/07,96,96
03/07,1,1
04/07,61,61
05/07,101,101
06/07,0,0
07/07,0,0
08/07,0,0
09/07,2,83
10/07,21,0
11/07,56,20
12/07,96,55
13/07,2,96
14/07,64,2
15/07,96,64
16/07,55,94
17/07,4,55
18/07,55,4
19/07,47,55
20/07,46,47
21/07,33,45
22/07,44,31
23/07,64,43
24/07,75,62
25/07,7,73
26/07,44,6
27/07,58,43
28/07,39,57
29/07,37,36
30/07,32,35
31/07,95,30
01/08,57,91
02/08,71,54
03/08,57,68
04/08,53,56
05/08,56,49
06/08,15,53
07/08,11,14
08/08,16,10
09/08,11,14
10/08,103,10
11/08,9,99
12/08,136,8
13/08,26,133
14/08,87,26
15/08,76,83
16/08,70,74
17/08,28,68
18/08,148,27
19/08,83,146
20/08,80,81
21/08,104,78
22/08,120,101
23/08,46,118
24/08,159,45
25/08,132,157
26/08,113,131
27/08,183,111
28/08,56,181
29/08,26,53
30/08,37,22
31/08,65,33
01/09,49,8
02/09,107,4
03/09,68,1
04/09,158,-1
05/09,,-3
06/09,,-5
07/09,,-6
08/09,,-7
09/09,,-7
10/09,,-7
11/09,,-7
