Date,Real,Predict
02/07,0,0
03/07,1,1
04/07,2,2
05/07,3,3
06/07,3,3
07/07,19,19
08/07,28,28
09/07,28,28
10/07,28,28
11/07,28,28
12/07,28,34
13/07,29,34
14/07,32,36
15/07,37,40
16/07,37,46
17/07,42,46
18/07,93,52
19/07,96,102
20/07,96,106
21/07,100,106
22/07,104,111
23/07,111,116
24/07,121,123
25/07,137,133
26/07,173,149
27/07,207,184
28/07,210,218
29/07,225,221
30/07,242,236
31/07,287,253
01/08,318,296
02/08,342,326
03/08,414,349
04/08,464,418
05/08,518,466
06/08,561,519
07/08,606,560
08/08,650,604
09/08,661,646
10/08,670,657
11/08,682,665
12/08,688,677
13/08,766,683
14/08,772,758
15/08,849,764
16/08,865,839
17/08,936,854
18/08,973,922
19/08,1030,958
20/08,1050,1013
21/08,1142,1032
22/08,1191,1122
23/08,1244,1169
24/08,1309,1220
25/08,1359,1284
26/08,1377,1333
27/08,1448,1351
28/08,1506,1421
29/08,1568,1478
30/08,1644,1538
31/08,1671,1613
01/09,1692,1640
02/09,1721,1661
03/09,1790,1690
04/09,1832,1663
05/09,1916,1639
06/09,1991,1617
07/09,2076,1598
08/09,,1582
09/09,,1567
10/09,,1554
11/09,,1544
12/09,,1534
13/09,,1527
14/09,,1521
