Date,Real,Predict
29/06,13,13
30/06,21,21
01/07,22,22
02/07,27,27
03/07,52,52
04/07,109,109
05/07,135,135
06/07,142,142
07/07,145,145
08/07,148,148
09/07,157,197
10/07,162,209
11/07,168,217
12/07,182,225
13/07,200,244
14/07,218,266
15/07,351,289
16/07,364,424
17/07,366,442
18/07,390,444
19/07,410,476
20/07,423,500
21/07,495,515
22/07,614,591
23/07,697,714
24/07,822,798
25/07,841,926
26/07,919,946
27/07,1020,1027
28/07,1036,1133
29/07,1290,1149
30/07,1618,1403
31/07,1650,1732
01/08,1850,1764
02/08,1986,1964
03/08,2018,2101
04/08,2050,2133
05/08,2738,2165
06/08,2754,2854
07/08,3106,2870
08/08,3255,3222
09/08,3306,3372
10/08,3443,3424
11/08,3574,3561
12/08,3643,3693
13/08,3764,3763
14/08,3918,3885
15/08,3999,4039
16/08,4176,4122
17/08,4342,4299
18/08,4483,4465
19/08,4623,4608
20/08,4768,4749
21/08,4905,4895
22/08,4977,5033
23/08,5055,5107
24/08,5170,5187
25/08,5320,5304
26/08,5443,5458
27/08,5591,5582
28/08,5714,5734
29/08,5854,5859
30/08,5985,6004
31/08,6226,6188
01/09,6408,6406
02/09,6606,6655
03/09,6847,6939
04/09,,7257
05/09,,7606
06/09,,7981
07/09,,8382
08/09,,8806
09/09,,9250
10/09,,9715
