Date,Real,Predict
29/06,609,609
30/06,647,647
01/07,49,49
02/07,112,112
03/07,23,23
04/07,40,40
05/07,125,125
06/07,4,4
07/07,36,36
08/07,13,13
09/07,12,412
10/07,30,6
11/07,18,22
12/07,111,5
13/07,25,112
14/07,55,22
15/07,111,48
16/07,95,118
17/07,67,101
18/07,97,74
19/07,114,106
20/07,19,120
21/07,140,19
22/07,91,138
23/07,74,95
24/07,61,74
25/07,147,59
26/07,196,148
27/07,202,202
28/07,35,209
29/07,254,33
30/07,98,263
31/07,134,95
01/08,217,134
02/08,186,221
03/08,157,196
04/08,176,159
05/08,148,173
06/08,150,142
07/08,196,155
08/08,192,187
09/08,124,189
10/08,140,113
11/08,165,125
12/08,188,157
13/08,179,188
14/08,140,187
15/08,222,146
16/08,117,229
17/08,133,114
18/08,153,119
19/08,168,138
20/08,169,166
21/08,102,170
22/08,286,104
23/08,230,293
24/08,97,242
25/08,259,81
26/08,33,252
27/08,291,15
28/08,202,300
29/08,12,217
30/08,14,-12
31/08,0,397
01/09,0,407
02/09,7,424
03/09,0,438
04/09,,437
05/09,,450
06/09,,436
07/09,,430
08/09,,462
09/09,,451
10/09,,449
