Date,Real,Predict
29/06,641,641
30/06,650,650
01/07,244,244
02/07,88,88
03/07,14,14
04/07,15,15
05/07,91,91
06/07,4,4
07/07,15,15
08/07,4,4
09/07,3,-3
10/07,2,3
11/07,333,2
12/07,111,330
13/07,17,110
14/07,17,17
15/07,111,16
16/07,23,104
17/07,40,23
18/07,81,39
19/07,76,79
20/07,83,76
21/07,14,80
22/07,124,13
23/07,76,120
24/07,99,68
25/07,224,95
26/07,16,210
27/07,205,18
28/07,14,200
29/07,239,14
30/07,44,218
31/07,46,36
01/08,41,41
02/08,94,33
03/08,85,86
04/08,156,78
05/08,63,145
06/08,134,61
07/08,53,126
08/08,97,49
09/08,144,91
10/08,147,136
11/08,192,135
12/08,306,179
13/08,50,287
14/08,219,46
15/08,9,198
16/08,190,8
17/08,91,171
18/08,194,82
19/08,11,180
20/08,7,9
21/08,344,5
22/08,199,320
23/08,17,189
24/08,239,16
25/08,174,228
26/08,105,165
27/08,162,97
28/08,99,150
29/08,202,-320
30/08,334,-319
31/08,160,-314
01/09,45,-305
02/09,44,-293
03/09,,-280
04/09,,-267
05/09,,-253
06/09,,-239
07/09,,-225
08/09,,-212
09/09,,-199
10/09,,-186
11/09,,-173
12/09,,-161
