Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,3,3
06/07,3,3
07/07,3,3
08/07,4,4
09/07,4,24
10/07,4,25
11/07,5,25
12/07,7,27
13/07,9,32
14/07,10,35
15/07,12,37
16/07,13,41
17/07,14,44
18/07,16,45
19/07,16,49
20/07,16,49
21/07,22,48
22/07,24,56
23/07,26,59
24/07,27,60
25/07,31,58
26/07,34,63
27/07,37,66
28/07,43,70
29/07,49,73
30/07,55,79
31/07,61,87
01/08,76,94
02/08,87,109
03/08,98,121
04/08,117,134
05/08,138,153
06/08,147,177
07/08,166,187
08/08,179,208
09/08,199,222
10/08,226,245
11/08,252,273
12/08,267,302
13/08,282,319
14/08,299,336
15/08,327,353
16/08,352,384
17/08,380,410
18/08,397,441
19/08,417,459
20/08,449,480
21/08,469,514
22/08,520,535
23/08,545,590
24/08,584,616
25/08,598,660
26/08,606,674
27/08,612,679
28/08,626,685
29/08,627,700
30/08,627,701
31/08,627,699
01/09,627,696
02/09,627,756
03/09,627,807
04/09,627,851
05/09,627,888
06/09,636,920
07/09,,948
08/09,,972
09/09,,992
10/09,,1009
11/09,,1024
12/09,,1037
13/09,,1048
14/09,,1057
15/09,,1066
16/09,,1072
17/09,,1078
18/09,,1083
19/09,,1088
20/09,,1091
21/09,,1095
22/09,,1097
23/09,,1100
24/09,,1102
25/09,,1103
26/09,,1105
