Date,Real,Predict
29/06,1478,1478
30/06,1655,1655
01/07,62,62
02/07,73,73
03/07,333,333
04/07,155,155
05/07,95,95
06/07,11,11
07/07,58,58
08/07,41,41
09/07,106,-1
10/07,194,106
11/07,3,193
12/07,19,2
13/07,338,20
14/07,181,340
15/07,19,179
16/07,140,18
17/07,323,140
18/07,431,322
19/07,368,429
20/07,443,366
21/07,786,441
22/07,489,778
23/07,504,485
24/07,629,497
25/07,205,622
26/07,444,200
27/07,969,442
28/07,680,962
29/07,328,658
30/07,468,320
31/07,1217,458
01/08,548,1189
02/08,256,531
03/08,104,250
04/08,91,103
05/08,44,90
06/08,71,43
07/08,72,71
08/08,94,71
09/08,103,92
10/08,71,101
11/08,85,69
12/08,82,83
13/08,79,80
14/08,107,78
15/08,73,104
16/08,61,73
17/08,50,60
18/08,98,50
19/08,84,97
20/08,84,80
21/08,107,82
22/08,84,105
23/08,109,83
24/08,205,106
25/08,92,203
26/08,273,89
27/08,312,266
28/08,94,305
29/08,89,91
30/08,0,-150
31/08,0,-39
01/09,52,268
02/09,176,1192
03/09,631,3825
04/09,,10084
05/09,,21094
