Date,Real,Predict
30/06,9,9
01/07,244,244
02/07,88,88
03/07,14,14
04/07,15,15
05/07,91,91
06/07,4,4
07/07,15,15
08/07,4,4
09/07,3,6
10/07,2,5
11/07,333,4
12/07,111,331
13/07,17,112
14/07,17,18
15/07,111,19
16/07,23,101
17/07,40,24
18/07,81,40
19/07,76,83
20/07,83,73
21/07,14,82
22/07,124,17
23/07,76,115
24/07,99,78
25/07,224,95
26/07,16,214
27/07,205,24
28/07,14,199
29/07,239,13
30/07,44,209
31/07,46,24
01/08,41,37
02/08,94,46
03/08,85,88
04/08,156,85
05/08,63,145
06/08,134,61
07/08,53,123
08/08,97,48
09/08,144,86
10/08,147,132
11/08,192,132
12/08,306,175
13/08,50,281
14/08,219,45
15/08,9,192
16/08,190,7
17/08,91,166
18/08,194,81
19/08,11,177
20/08,7,8
21/08,344,8
22/08,199,314
23/08,17,187
24/08,239,18
25/08,174,226
26/08,105,162
27/08,162,92
28/08,146,146
29/08,163,129
30/08,108,149
31/08,88,102
01/09,81,78
02/09,52,-397
03/09,66,-391
04/09,32,-373
05/09,41,-348
06/09,11,-321
07/09,,-292
08/09,,-261
09/09,,-227
10/09,,-188
11/09,,-142
12/09,,-82
13/09,,-1
14/09,,110
15/09,,272
16/09,,493
