Date,Real,Predict
29/06,38,38
30/06,54,54
01/07,58,58
02/07,59,59
03/07,73,73
04/07,154,154
05/07,165,165
06/07,169,169
07/07,172,172
08/07,175,175
09/07,180,296
10/07,188,301
11/07,192,311
12/07,196,326
13/07,207,344
14/07,224,363
15/07,260,387
16/07,275,433
17/07,309,456
18/07,328,495
19/07,346,522
20/07,446,539
21/07,650,629
22/07,834,844
23/07,984,1023
24/07,1380,1168
25/07,1500,1530
26/07,1775,1654
27/07,1994,1920
28/07,2448,2139
29/07,2620,2560
30/07,2687,2731
31/07,2808,2805
01/08,3111,2928
02/08,3303,3224
03/08,3410,3417
04/08,3632,3533
05/08,3743,3752
06/08,3877,3879
07/08,4085,4011
08/08,4222,4228
09/08,4294,4365
10/08,4532,4452
11/08,4622,4690
12/08,4758,4795
13/08,4848,4935
14/08,5153,5033
15/08,5368,5324
16/08,5621,5549
17/08,5752,5794
18/08,5950,5936
19/08,6238,6131
20/08,6371,6409
21/08,6558,6553
22/08,6731,6741
23/08,6872,6944
24/08,6967,7093
25/08,7137,7224
26/08,7443,7396
27/08,7544,7678
28/08,7599,7776
29/08,7642,7846
30/08,7758,7886
31/08,8013,7990
01/09,8118,8217
02/09,8223,8377
03/09,8330,8496
04/09,8677,8580
05/09,8730,8632
06/09,8837,8656
07/09,,8656
08/09,,8633
09/09,,8591
10/09,,8532
11/09,,8458
12/09,,8371
13/09,,8272
14/09,,8165
15/09,,8049
16/09,,7925
17/09,,7797
18/09,,7663
19/09,,7525
20/09,,7384
21/09,,7241
22/09,,7096
23/09,,6950
24/09,,6803
25/09,,6656
26/09,,6509
