Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,1,1
03/07,1,1
04/07,2,2
05/07,6,6
06/07,6,6
07/07,6,6
08/07,6,6
09/07,7,136
10/07,8,144
11/07,9,154
12/07,11,160
13/07,14,176
14/07,15,189
15/07,17,203
16/07,18,212
17/07,18,225
18/07,22,226
19/07,23,251
20/07,23,264
21/07,27,268
22/07,31,282
23/07,33,298
24/07,36,304
25/07,37,315
26/07,40,318
27/07,44,329
28/07,44,347
29/07,52,347
30/07,66,357
31/07,67,376
01/08,77,378
02/08,84,389
03/08,86,398
04/08,88,401
05/08,137,403
06/08,138,460
07/08,158,461
08/08,170,483
09/08,176,498
10/08,190,506
11/08,207,522
12/08,214,543
13/08,226,552
14/08,239,568
15/08,250,582
16/08,271,598
17/08,290,620
18/08,306,641
19/08,323,662
20/08,343,683
21/08,358,1087
22/08,371,1527
23/08,387,1999
24/08,403,2499
25/08,,3021
26/08,,3563
27/08,,4122
28/08,,4697
29/08,,5283
30/08,,5881
31/08,,6489
