Date,Real,Predict
29/06,8,8
30/06,8,8
01/07,13,13
02/07,14,14
03/07,16,16
04/07,20,20
05/07,28,28
06/07,29,29
07/07,30,30
08/07,30,30
09/07,30,94
10/07,30,94
11/07,48,94
12/07,54,129
13/07,56,141
14/07,57,144
15/07,117,146
16/07,118,205
17/07,121,207
18/07,126,212
19/07,132,221
20/07,145,231
21/07,149,247
22/07,193,251
23/07,236,297
24/07,282,339
25/07,392,384
26/07,398,493
27/07,459,499
28/07,475,564
29/07,677,579
30/07,711,768
31/07,746,800
01/08,782,833
02/08,853,866
03/08,917,933
04/08,1050,993
05/08,1100,1117
06/08,1196,1164
07/08,1241,1255
08/08,1313,1297
09/08,1393,1365
10/08,1505,1442
11/08,1623,1547
12/08,1797,1660
13/08,1828,1828
14/08,2007,1857
15/08,2011,2025
16/08,2167,2029
17/08,2233,2174
18/08,2353,2236
19/08,2360,2351
20/08,2365,2358
21/08,2581,2352
22/08,2664,2344
23/08,2671,2333
24/08,2778,2321
25/08,,2307
26/08,,2291
27/08,,2275
28/08,,2259
29/08,,2242
30/08,,2225
31/08,,2208
