Date,Real,Predict
29/06,609,609
30/06,647,647
01/07,49,49
02/07,112,112
03/07,23,23
04/07,40,40
05/07,125,125
06/07,4,4
07/07,36,36
08/07,13,13
09/07,12,31
10/07,30,38
11/07,18,49
12/07,111,25
13/07,25,124
14/07,55,50
15/07,111,80
16/07,95,141
17/07,67,120
18/07,97,74
19/07,114,104
20/07,19,133
21/07,140,26
22/07,91,139
23/07,74,103
24/07,61,78
25/07,147,66
26/07,196,163
27/07,202,205
28/07,35,203
29/07,254,50
30/07,98,253
31/07,134,89
01/08,217,121
02/08,186,196
03/08,157,169
04/08,176,146
05/08,148,162
06/08,150,138
07/08,196,142
08/08,192,182
09/08,124,180
10/08,140,118
11/08,165,131
12/08,188,157
13/08,179,180
14/08,140,170
15/08,222,131
16/08,117,212
17/08,133,109
18/08,153,126
19/08,168,145
20/08,169,159
21/08,102,168
22/08,286,114
23/08,230,325
24/08,97,256
25/08,259,139
26/08,33,254
27/08,291,39
28/08,41,286
29/08,286,198
30/08,311,157
31/08,187,124
01/09,371,104
02/09,333,88
03/09,,74
04/09,,58
05/09,,42
06/09,,27
07/09,,13
08/09,,0
09/09,,-12
10/09,,-23
11/09,,-34
12/09,,-44
