Date,Real,Predict
29/06,179,179
30/06,220,220
01/07,238,238
02/07,255,255
03/07,327,327
04/07,445,445
05/07,489,489
06/07,608,608
07/07,685,685
08/07,761,761
09/07,847,3821
10/07,896,4096
11/07,980,4390
12/07,1086,4722
13/07,1269,5132
14/07,1437,5599
15/07,2209,6106
16/07,2364,6877
17/07,2608,7459
18/07,2830,8168
19/07,3139,8914
20/07,3726,9764
21/07,4905,10830
22/07,6490,12316
23/07,8536,14158
24/07,10767,16157
25/07,12654,18503
26/07,14766,20435
27/07,16721,22911
28/07,21075,25377
29/07,24926,28938
30/07,28054,32306
31/07,30879,35103
01/08,34370,37641
02/08,37574,40659
03/08,40699,43523
04/08,43475,46318
05/08,46516,48715
06/08,49339,51396
07/08,52672,53947
08/08,55495,56835
09/08,57701,59362
10/08,60665,61494
11/08,62707,64114
12/08,64856,66025
13/08,67031,68095
14/08,70448,70131
15/08,72594,73108
16/08,75310,75286
17/08,77871,77635
18/08,80162,79927
19/08,82762,82071
20/08,84980,84534
21/08,87526,86560
22/08,89268,88938
23/08,90939,90791
24/08,93010,92607
25/08,95319,94767
26/08,97440,97203
27/08,99676,99271
28/08,102319,101671
29/08,104565,100943
30/08,106937,98333
31/08,109990,94451
01/09,112689,89764
02/09,116058,84624
03/09,,79294
04/09,,73969
05/09,,68792
06/09,,63867
07/09,,59259
08/09,,55001
09/09,,51105
10/09,,47565
11/09,,44370
12/09,,41502
