Date,Real,Predict
30/06,105,105
01/07,44,44
02/07,12,12
03/07,11,11
04/07,94,94
05/07,20,20
06/07,10,10
07/07,12,12
08/07,8,8
09/07,89,9
10/07,82,92
11/07,43,80
12/07,8,35
13/07,10,8
14/07,106,12
15/07,8,103
16/07,100,7
17/07,64,101
18/07,182,66
19/07,61,179
20/07,155,61
21/07,87,157
22/07,213,84
23/07,63,212
24/07,233,66
25/07,105,240
26/07,174,107
27/07,98,175
28/07,99,99
29/07,259,96
30/07,135,252
31/07,20,134
01/08,110,17
02/08,137,115
03/08,98,135
04/08,162,96
05/08,44,158
06/08,221,44
07/08,106,217
08/08,122,111
09/08,187,133
10/08,207,194
11/08,136,212
12/08,156,142
13/08,274,212
14/08,314,313
15/08,157,370
16/08,199,190
17/08,332,264
18/08,212,291
19/08,287,205
20/08,184,284
21/08,327,271
22/08,140,351
23/08,304,228
24/08,268,451
25/08,529,399
26/08,429,590
27/08,528,465
28/08,767,508
29/08,778,696
30/08,761,712
31/08,568,705
01/09,384,543
02/09,492,7295
03/09,531,53146
04/09,552,-828812
05/09,483,-2793285166
06/09,610,-988400828856292605952
