Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,1,1
06/07,1,1
07/07,1,1
08/07,1,1
09/07,2,10
10/07,3,12
11/07,3,14
12/07,3,14
13/07,3,14
14/07,4,14
15/07,4,17
16/07,5,17
17/07,6,19
18/07,8,20
19/07,8,24
20/07,9,25
21/07,10,28
22/07,12,29
23/07,13,33
24/07,16,34
25/07,18,39
26/07,20,41
27/07,21,44
28/07,24,46
29/07,31,49
30/07,35,56
31/07,36,61
01/08,41,62
02/08,47,67
03/08,51,73
04/08,62,78
05/08,64,89
06/08,76,91
07/08,81,104
08/08,88,109
09/08,101,116
10/08,117,130
11/08,128,146
12/08,137,158
13/08,154,167
14/08,175,185
15/08,185,206
16/08,204,217
17/08,231,236
18/08,246,264
19/08,266,280
20/08,283,301
21/08,305,318
22/08,316,341
23/08,340,353
24/08,357,379
25/08,384,398
26/08,411,428
27/08,439,457
28/08,477,488
29/08,511,530
30/08,542,560
31/08,589,615
01/09,612,675
02/09,640,740
03/09,661,808
04/09,,875
05/09,,942
06/09,,1011
07/09,,1094
08/09,,1257
09/09,,1566
10/09,,2090
