Date,Real,Predict
02/07,0,0
03/07,0,0
04/07,0,0
05/07,0,0
06/07,0,0
07/07,1,1
08/07,2,2
09/07,2,2
10/07,2,2
11/07,2,2
12/07,2,55
13/07,3,56
14/07,3,61
15/07,4,63
16/07,5,66
17/07,6,68
18/07,7,74
19/07,7,76
20/07,8,77
21/07,9,80
22/07,9,84
23/07,10,85
24/07,13,89
25/07,14,96
26/07,20,99
27/07,23,110
28/07,28,117
29/07,33,126
30/07,36,140
31/07,37,148
01/08,44,149
02/08,49,157
03/08,53,164
04/08,69,169
05/08,81,185
06/08,90,199
07/08,106,210
08/08,115,226
09/08,123,236
10/08,131,245
11/08,142,254
12/08,153,266
13/08,167,279
14/08,177,294
15/08,187,305
16/08,198,317
17/08,206,330
18/08,227,338
19/08,240,364
20/08,256,377
21/08,272,394
22/08,287,412
23/08,303,429
24/08,317,446
25/08,320,462
26/08,351,466
27/08,360,503
28/08,379,515
29/08,392,539
30/08,406,554
31/08,421,572
01/09,438,591
02/09,449,615
03/09,458,630
04/09,472,863
05/09,490,1143
06/09,511,1467
07/09,516,1812
08/09,,2196
09/09,,2598
10/09,,3021
11/09,,3484
12/09,,4137
13/09,,5370
14/09,,8521
