Date,Real,Predict
29/06,11,11
30/06,12,12
01/07,12,12
02/07,13,13
03/07,18,18
04/07,51,51
05/07,59,59
06/07,75,75
07/07,91,91
08/07,94,94
09/07,94,174
10/07,95,174
11/07,96,177
12/07,100,179
13/07,104,188
14/07,113,194
15/07,154,211
16/07,159,253
17/07,164,264
18/07,170,272
19/07,185,285
20/07,199,311
21/07,221,330
22/07,262,354
23/07,369,399
24/07,529,506
25/07,544,670
26/07,626,686
27/07,641,774
28/07,903,791
29/07,1091,1035
30/07,1265,1215
31/07,1303,1383
01/08,1632,1419
02/08,1843,1733
03/08,1989,1937
04/08,2009,2078
05/08,2153,2097
06/08,2215,2236
07/08,2330,2296
08/08,2416,2406
09/08,2475,2489
10/08,2525,2548
11/08,2558,2596
12/08,2722,2628
13/08,2749,2791
14/08,2959,2817
15/08,3036,3018
16/08,3059,3096
17/08,3181,3118
18/08,3192,3236
19/08,3381,3247
20/08,3458,3433
21/08,3554,3508
22/08,3568,3602
23/08,3624,3617
24/08,3670,3674
25/08,3759,3720
26/08,3777,3812
27/08,3928,3830
28/08,4055,3987
29/08,4248,4029
30/08,4331,4056
31/08,4512,4070
01/09,4717,4070
02/09,4988,4058
03/09,,4033
04/09,,3997
05/09,,3949
06/09,,3892
07/09,,3826
08/09,,3752
09/09,,3673
10/09,,3589
11/09,,3501
12/09,,3410
