Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,3,3
06/07,3,3
07/07,3,3
08/07,4,4
09/07,4,24
10/07,4,24
11/07,5,25
12/07,7,27
13/07,9,32
14/07,10,35
15/07,12,37
16/07,13,40
17/07,14,43
18/07,16,45
19/07,16,48
20/07,16,49
21/07,22,49
22/07,24,58
23/07,26,62
24/07,27,65
25/07,31,66
26/07,34,72
27/07,37,77
28/07,43,82
29/07,49,88
30/07,55,94
31/07,61,101
01/08,76,107
02/08,87,123
03/08,98,134
04/08,117,146
05/08,138,165
06/08,147,187
07/08,166,197
08/08,179,216
09/08,199,230
10/08,226,251
11/08,252,279
12/08,267,306
13/08,282,322
14/08,299,338
15/08,327,356
16/08,352,386
17/08,380,411
18/08,397,440
19/08,417,458
20/08,449,479
21/08,469,541
22/08,520,601
23/08,545,660
24/08,584,718
25/08,,774
26/08,,830
27/08,,885
28/08,,939
29/08,,992
30/08,,1045
31/08,,1098
