Date,Real,Predict
29/06,489,489
30/06,514,514
01/07,8,8
02/07,80,80
03/07,37,37
04/07,128,128
05/07,90,90
06/07,94,94
07/07,255,255
08/07,36,36
09/07,7,262
10/07,32,8
11/07,10,32
12/07,77,9
13/07,41,76
14/07,124,39
15/07,77,122
16/07,91,76
17/07,60,90
18/07,99,59
19/07,174,98
20/07,93,172
21/07,74,92
22/07,116,73
23/07,189,114
24/07,347,186
25/07,31,342
26/07,234,30
27/07,49,231
28/07,226,48
29/07,223,219
30/07,228,218
31/07,50,223
01/08,379,48
02/08,279,370
03/08,193,273
04/08,24,188
05/08,183,22
06/08,87,177
07/08,134,86
08/08,117,130
09/08,105,114
10/08,66,102
11/08,53,64
12/08,288,51
13/08,44,282
14/08,256,42
15/08,159,251
16/08,28,156
17/08,169,27
18/08,17,164
19/08,317,16
20/08,116,169
21/08,153,167
22/08,34,165
23/08,142,163
24/08,,163
25/08,,161
26/08,,160
27/08,,158
28/08,,155
29/08,,151
30/08,,146
