Date,Real,Predict
30/06,133,133
01/07,79,79
02/07,67,67
03/07,45,45
04/07,218,218
05/07,57,57
06/07,16,16
07/07,38,38
08/07,11,11
09/07,47,905
10/07,126,52
11/07,77,128
12/07,83,78
13/07,49,80
14/07,180,56
15/07,83,180
16/07,23,79
17/07,61,21
18/07,105,55
19/07,43,101
20/07,109,47
21/07,202,109
22/07,119,204
23/07,381,120
24/07,246,396
25/07,290,249
26/07,424,286
27/07,274,414
28/07,36,264
29/07,261,26
30/07,173,248
31/07,149,165
01/08,361,141
02/08,303,369
03/08,231,298
04/08,244,234
05/08,165,253
06/08,138,166
07/08,165,129
08/08,174,170
09/08,163,172
10/08,183,161
11/08,125,191
12/08,172,130
13/08,173,176
14/08,115,177
15/08,327,114
16/08,136,322
17/08,197,129
18/08,231,193
19/08,208,226
20/08,177,204
21/08,210,174
22/08,35,211
23/08,381,37
24/08,146,380
25/08,384,156
26/08,207,378
27/08,268,198
28/08,294,264
29/08,391,289
30/08,274,388
31/08,112,860
01/09,235,798
02/09,310,734
03/09,527,625
04/09,,499
05/09,,422
06/09,,386
07/09,,372
08/09,,392
09/09,,465
10/09,,530
