Date,Real,Predict
29/06,8,8
30/06,9,9
01/07,9,9
02/07,11,11
03/07,12,12
04/07,15,15
05/07,21,21
06/07,26,26
07/07,29,29
08/07,33,33
09/07,40,62
10/07,51,71
11/07,59,85
12/07,76,95
13/07,103,115
14/07,114,145
15/07,128,160
16/07,144,175
17/07,173,195
18/07,211,228
19/07,234,272
20/07,257,300
21/07,315,329
22/07,365,391
23/07,424,446
24/07,479,507
25/07,545,567
26/07,614,636
27/07,684,711
28/07,799,789
29/07,914,903
30/07,1043,1019
31/07,1149,1149
01/08,1324,1256
02/08,1495,1432
03/08,1659,1604
04/08,1877,1770
05/08,2093,1988
06/08,2312,2205
07/08,2497,2425
08/08,2732,2611
09/08,3001,2847
10/08,3309,3119
11/08,3570,3428
12/08,3795,3690
13/08,4018,3918
14/08,4303,4142
15/08,4585,4428
16/08,4900,4714
17/08,5185,5029
18/08,5440,5315
19/08,5747,5572
20/08,6059,5881
21/08,6337,6195
22/08,6658,6475
23/08,6998,6799
24/08,7290,7143
25/08,7556,7439
26/08,7798,7710
27/08,8085,7954
28/08,8356,8246
29/08,8612,8395
30/08,8857,8534
31/08,9192,8664
01/09,9495,8786
02/09,9712,8903
03/09,,9015
04/09,,9122
05/09,,9225
06/09,,9325
07/09,,9422
08/09,,9515
09/09,,9606
10/09,,9694
11/09,,9780
12/09,,9864
