Date,Real,Predict
29/06,179,179
30/06,220,220
01/07,238,238
02/07,255,255
03/07,327,327
04/07,445,445
05/07,489,489
06/07,608,608
07/07,685,685
08/07,761,761
09/07,847,2360
10/07,896,2547
11/07,980,2724
12/07,1086,2937
13/07,1269,3206
14/07,1437,3541
15/07,2209,3888
16/07,2364,4701
17/07,2608,5082
18/07,2830,5548
19/07,3139,6039
20/07,3726,6637
21/07,4905,7500
22/07,6490,8893
23/07,8536,10704
24/07,10767,12832
25/07,12654,15229
26/07,14766,17225
27/07,16721,19640
28/07,21075,21935
29/07,24926,26093
30/07,28054,29876
31/07,30879,32980
01/08,34370,35778
02/08,37574,39186
03/08,40699,42354
04/08,43475,45438
05/08,46516,48128
06/08,49339,51100
07/08,52672,53889
08/08,55495,57132
09/08,57701,59924
10/08,60665,62189
11/08,62707,65120
12/08,64856,67185
13/08,67031,69395
14/08,70448,71613
15/08,72594,74998
16/08,75310,77289
17/08,77871,80006
18/08,80162,82588
19/08,82762,84927
20/08,84980,87593
21/08,87526,89857
22/08,89268,92473
23/08,90939,94388
24/08,93010,96244
25/08,95319,98488
26/08,97440,100994
27/08,99676,103221
28/08,102319,105665
29/08,104565,108486
30/08,106937,111007
31/08,109990,113640
01/09,112689,116691
02/09,115744,122357
03/09,119916,127147
04/09,122182,131168
05/09,124888,134524
06/09,127803,137306
07/09,,139599
08/09,,141469
09/09,,142981
10/09,,144202
11/09,,145197
12/09,,146011
13/09,,146699
14/09,,147317
15/09,,147916
16/09,,148548
17/09,,149261
18/09,,150105
19/09,,151129
20/09,,152383
21/09,,153918
22/09,,155785
23/09,,158039
24/09,,160737
25/09,,163940
26/09,,167712
