Date,Real,Predict
29/06,8,8
30/06,10,10
01/07,11,11
02/07,13,13
03/07,16,16
04/07,26,26
05/07,38,38
06/07,39,39
07/07,41,41
08/07,42,42
09/07,43,212
10/07,44,214
11/07,45,220
12/07,51,224
13/07,53,247
14/07,57,253
15/07,117,265
16/07,122,326
17/07,127,346
18/07,133,360
19/07,143,381
20/07,146,408
21/07,187,413
22/07,219,466
23/07,261,504
24/07,289,545
25/07,361,575
26/07,430,650
27/07,490,731
28/07,531,807
29/07,745,842
30/07,820,1032
31/07,921,1100
01/08,1109,1193
02/08,1250,1359
03/08,1369,1488
04/08,1519,1596
05/08,1636,1729
06/08,1743,1834
07/08,1911,1933
08/08,2053,2081
09/08,2122,2210
10/08,2229,2278
11/08,2330,2374
12/08,2437,2471
13/08,2548,2575
14/08,2663,2681
15/08,2770,2783
16/08,2866,2893
17/08,2962,2978
18/08,3057,3065
19/08,3157,3155
20/08,3269,3252
21/08,3333,3355
22/08,3452,3416
23/08,3543,3543
24/08,3587,3643
25/08,3701,3689
26/08,3719,3810
27/08,3840,3828
28/08,3864,3959
29/08,3985,4119
30/08,4098,4300
31/08,4219,4478
01/09,4363,4624
02/09,4556,4707
03/09,,4722
04/09,,4675
05/09,,4580
06/09,,4452
07/09,,4311
08/09,,4174
09/09,,4059
10/09,,3982
11/09,,3972
12/09,,4055
