Date,Real,Predict
29/06,1,1
30/06,1,1
01/07,1,1
02/07,1,1
03/07,1,1
04/07,2,2
05/07,3,3
06/07,4,4
07/07,5,5
08/07,5,5
09/07,5,58
10/07,5,59
11/07,5,60
12/07,6,61
13/07,7,65
14/07,8,68
15/07,9,74
16/07,10,77
17/07,11,82
18/07,12,85
19/07,13,91
20/07,14,99
21/07,15,104
22/07,16,107
23/07,19,112
24/07,23,119
25/07,24,131
26/07,27,133
27/07,28,143
28/07,35,146
29/07,41,151
30/07,48,159
31/07,49,168
01/08,66,170
02/08,77,189
03/08,85,202
04/08,87,213
05/08,97,215
06/08,102,226
07/08,108,232
08/08,115,238
09/08,122,246
10/08,127,255
11/08,131,261
12/08,148,265
13/08,151,287
14/08,168,291
15/08,178,309
16/08,181,322
17/08,195,325
18/08,196,341
19/08,218,343
20/08,229,370
21/08,239,382
22/08,242,395
23/08,253,398
24/08,260,412
25/08,270,421
26/08,272,436
27/08,291,439
28/08,307,467
29/08,319,490
30/08,342,510
31/08,378,696
01/09,401,878
02/09,432,1056
03/09,437,1230
04/09,,1402
05/09,,1571
06/09,,1739
07/09,,1905
08/09,,2070
09/09,,2233
10/09,,2394
