Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,0,0
05/07,2,2
06/07,2,2
07/07,2,2
08/07,2,2
09/07,2,61
10/07,2,62
11/07,2,64
12/07,3,65
13/07,3,72
14/07,3,73
15/07,4,76
16/07,5,80
17/07,6,87
18/07,7,91
19/07,8,98
20/07,8,105
21/07,10,106
22/07,11,113
23/07,12,118
24/07,13,121
25/07,16,123
26/07,18,131
27/07,20,140
28/07,21,150
29/07,27,151
30/07,30,159
31/07,34,163
01/08,43,168
02/08,51,178
03/08,57,188
04/08,69,196
05/08,77,209
06/08,85,218
07/08,94,228
08/08,106,238
09/08,114,252
10/08,125,263
11/08,138,275
12/08,149,291
13/08,160,306
14/08,170,321
15/08,184,332
16/08,195,352
17/08,206,364
18/08,217,376
19/08,229,390
20/08,245,405
21/08,252,423
22/08,274,432
23/08,292,463
24/08,298,488
25/08,311,497
26/08,313,517
27/08,329,520
28/08,339,545
29/08,352,561
30/08,366,567
31/08,381,573
01/09,395,779
02/09,405,985
03/09,433,1191
04/09,447,1397
05/09,,1603
06/09,,1808
07/09,,2014
08/09,,2220
09/09,,2426
10/09,,2630
11/09,,2834
