Date,Real,Predict
29/06,43,43
30/06,47,47
01/07,45,45
02/07,39,39
03/07,32,32
04/07,12,12
05/07,5,5
06/07,5,5
07/07,4,4
08/07,4,4
09/07,3,16
10/07,2,12
11/07,2,9
12/07,4,8
13/07,6,16
14/07,5,23
15/07,6,21
16/07,7,23
17/07,6,28
18/07,6,23
19/07,6,22
20/07,6,23
21/07,6,22
22/07,8,19
23/07,9,26
24/07,9,28
25/07,10,30
26/07,13,31
27/07,13,40
28/07,13,40
29/07,14,38
30/07,16,42
31/07,13,45
01/08,14,37
02/08,16,37
03/08,14,43
04/08,15,37
05/08,22,38
06/08,31,54
07/08,45,76
08/08,48,107
09/08,85,112
10/08,95,191
11/08,97,208
12/08,122,209
13/08,151,256
14/08,121,308
15/08,136,241
16/08,131,264
17/08,103,248
18/08,102,190
19/08,98,182
20/08,82,170
21/08,79,137
22/08,77,129
23/08,46,122
24/08,44,71
25/08,30,65
26/08,24,42
27/08,36,33
28/08,46,46
29/08,,61
30/08,,81
31/08,,108
01/09,,144
02/09,,195
03/09,,265
04/09,,361
05/09,,495
06/09,,680
07/09,,932
08/09,,1273
09/09,,1719
10/09,,2284
11/09,,2960
12/09,,3712
