Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,2,2
06/07,2,2
07/07,2,2
08/07,3,3
09/07,3,4
10/07,3,4
11/07,3,4
12/07,3,4
13/07,5,4
14/07,5,6
15/07,5,6
16/07,7,6
17/07,11,9
18/07,16,13
19/07,17,19
20/07,18,20
21/07,29,21
22/07,35,33
23/07,39,39
24/07,44,43
25/07,50,49
26/07,53,55
27/07,61,58
28/07,65,67
29/07,72,71
30/07,89,78
31/07,90,95
01/08,94,96
02/08,97,100
03/08,101,103
04/08,113,107
05/08,120,119
06/08,125,126
07/08,130,131
08/08,132,136
09/08,135,138
10/08,139,141
11/08,145,145
12/08,148,151
13/08,152,154
14/08,156,158
15/08,160,162
16/08,170,166
17/08,175,176
18/08,179,181
19/08,196,185
20/08,201,203
21/08,212,208
22/08,213,219
23/08,229,220
24/08,254,236
25/08,272,261
26/08,274,279
27/08,279,281
28/08,280,286
29/08,281,293
30/08,285,300
31/08,300,306
01/09,311,311
02/09,319,316
03/09,,320
04/09,,323
05/09,,327
06/09,,329
07/09,,332
08/09,,334
09/09,,336
10/09,,338
11/09,,339
12/09,,341
