Date,Real,Predict
29/06,1218,1218
30/06,1351,1351
01/07,79,79
02/07,67,67
03/07,45,45
04/07,218,218
05/07,57,57
06/07,16,16
07/07,38,38
08/07,11,11
09/07,47,255
10/07,126,46
11/07,77,125
12/07,83,76
13/07,49,82
14/07,180,49
15/07,83,179
16/07,23,80
17/07,61,23
18/07,105,60
19/07,43,104
20/07,109,43
21/07,202,108
22/07,119,199
23/07,381,117
24/07,246,372
25/07,290,241
26/07,424,284
27/07,274,417
28/07,36,271
29/07,261,34
30/07,173,252
31/07,149,167
01/08,361,144
02/08,303,347
03/08,231,292
04/08,244,223
05/08,165,235
06/08,138,159
07/08,165,134
08/08,174,159
09/08,163,168
10/08,183,159
11/08,125,178
12/08,172,122
13/08,173,169
14/08,115,170
15/08,327,112
16/08,136,321
17/08,197,132
18/08,231,189
19/08,208,225
20/08,177,202
21/08,210,91
22/08,35,88
23/08,381,86
24/08,146,84
25/08,,82
26/08,,80
27/08,,79
28/08,,78
29/08,,77
30/08,,77
31/08,,77
