Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,3,3
06/07,3,3
07/07,3,3
08/07,4,4
09/07,4,6
10/07,4,6
11/07,5,6
12/07,7,7
13/07,9,9
14/07,10,11
15/07,12,13
16/07,13,15
17/07,14,16
18/07,16,17
19/07,16,19
20/07,16,19
21/07,22,19
22/07,24,26
23/07,26,28
24/07,27,30
25/07,31,31
26/07,34,35
27/07,37,38
28/07,43,42
29/07,49,48
30/07,55,54
31/07,61,60
01/08,76,66
02/08,87,81
03/08,98,92
04/08,117,103
05/08,138,122
06/08,147,143
07/08,166,152
08/08,179,171
09/08,199,184
10/08,226,204
11/08,252,231
12/08,267,258
13/08,282,273
14/08,299,288
15/08,327,305
16/08,352,333
17/08,380,358
18/08,397,386
19/08,417,403
20/08,449,423
21/08,469,456
22/08,520,476
23/08,545,527
24/08,584,552
25/08,598,592
26/08,606,606
27/08,612,614
28/08,632,620
29/08,649,629
30/08,659,637
31/08,684,645
01/09,701,653
02/09,709,661
03/09,,668
04/09,,676
05/09,,683
06/09,,691
07/09,,698
08/09,,705
09/09,,712
10/09,,719
11/09,,726
12/09,,733
