Date,Real,Predict
29/06,718,718
30/06,745,745
01/07,65,65
02/07,174,174
03/07,118,118
04/07,97,97
05/07,183,183
06/07,51,51
07/07,150,150
08/07,155,155
09/07,11,229
10/07,26,7
11/07,144,19
12/07,181,137
13/07,117,177
14/07,107,123
15/07,181,148
16/07,120,202
17/07,100,146
18/07,135,127
19/07,11,174
20/07,10,19
21/07,406,7
22/07,195,401
23/07,139,203
24/07,114,137
25/07,211,125
26/07,270,243
27/07,291,279
28/07,211,305
29/07,223,206
30/07,180,206
31/07,196,169
01/08,345,180
02/08,277,315
03/08,269,256
04/08,277,249
05/08,367,259
06/08,169,343
07/08,401,160
08/08,205,373
09/08,301,195
10/08,347,288
11/08,328,327
12/08,244,313
13/08,235,235
14/08,255,225
15/08,442,241
16/08,258,423
17/08,345,242
18/08,242,327
19/08,281,231
20/08,345,271
21/08,287,327
22/08,661,272
23/08,309,630
24/08,609,308
25/08,271,581
26/08,130,272
27/08,106,147
28/08,337,125
29/08,155,28
30/08,218,8
31/08,309,-10
01/09,230,-23
02/09,96,-33
03/09,,-39
04/09,,-41
05/09,,-42
06/09,,-42
07/09,,-41
08/09,,-39
09/09,,-35
10/09,,-30
11/09,,-24
12/09,,-17
