Date,Real,Predict
29/06,7,7
30/06,10,10
01/07,12,12
02/07,9,9
03/07,9,9
04/07,5,5
05/07,3,3
06/07,1,1
07/07,1,1
08/07,1,1
09/07,1,2
10/07,1,2
11/07,1,2
12/07,0,1
13/07,0,1
14/07,0,1
15/07,0,0
16/07,0,0
17/07,0,1
18/07,0,1
19/07,0,1
20/07,1,1
21/07,1,2
22/07,1,1
23/07,1,1
24/07,1,2
25/07,0,1
26/07,0,1
27/07,0,0
28/07,0,0
29/07,0,0
30/07,1,1
31/07,1,1
01/08,2,2
02/08,2,4
03/08,2,3
04/08,2,3
05/08,2,3
06/08,1,4
07/08,4,2
08/08,7,7
09/08,9,13
10/08,11,17
11/08,12,20
12/08,13,22
13/08,11,25
14/08,10,21
15/08,9,18
16/08,8,16
17/08,6,14
18/08,7,11
19/08,8,14
20/08,8,14
21/08,11,15
22/08,9,20
23/08,12,17
24/08,11,22
25/08,10,20
26/08,8,18
27/08,8,14
28/08,3,14
29/08,5,6
30/08,6,10
31/08,,11
01/09,,20
02/09,,37
03/09,,70
04/09,,134
05/09,,261
06/09,,510
07/09,,955
08/09,,1527
09/09,,1846
10/09,,2363
11/09,,4412
