Date,Real,Predict
29/06,394,394
30/06,340,340
01/07,303,303
02/07,208,208
03/07,132,132
04/07,173,173
05/07,205,205
06/07,295,295
07/07,289,289
08/07,291,291
09/07,305,585
10/07,291,609
11/07,213,575
12/07,248,418
13/07,347,483
14/07,328,670
15/07,344,624
16/07,409,646
17/07,393,758
18/07,385,719
19/07,395,695
20/07,461,704
21/07,423,814
22/07,478,740
23/07,519,824
24/07,580,887
25/07,527,982
26/07,595,885
27/07,618,991
28/07,655,1024
29/07,669,1074
30/07,770,1088
31/07,747,1245
01/08,776,1202
02/08,721,1244
03/08,727,1153
04/08,697,1159
05/08,674,1111
06/08,692,1072
07/08,828,1099
08/08,932,1311
09/08,1121,1473
10/08,1356,1767
11/08,1514,2132
12/08,1756,2378
13/08,2082,2752
14/08,2476,3259
15/08,2710,3869
16/08,2938,4227
17/08,3081,4576
18/08,3173,4788
19/08,3228,4922
20/08,3552,4995
21/08,3587,5465
22/08,3841,5484
23/08,3983,5842
24/08,3691,5998
25/08,3394,5482
26/08,3643,5001
27/08,3432,5312
28/08,,7753
29/08,,11332
30/08,,16582
31/08,,24265
01/09,,35461
02/09,,51657
03/09,,74834
04/09,,107481
05/09,,152415
06/09,,212251
07/09,,288180
08/09,,378193
09/09,,475419
10/09,,569081
11/09,,648207
