Date,Real,Predict
29/06,31,31
30/06,35,35
01/07,28,28
02/07,22,22
03/07,18,18
04/07,16,16
05/07,8,8
06/07,8,8
07/07,6,6
08/07,3,3
09/07,3,9
10/07,2,8
11/07,2,6
12/07,3,6
13/07,3,8
14/07,3,9
15/07,3,9
16/07,3,7
17/07,3,8
18/07,3,7
19/07,3,9
20/07,5,8
21/07,4,12
22/07,5,10
23/07,6,13
24/07,8,15
25/07,6,19
26/07,8,15
27/07,8,18
28/07,7,19
29/07,7,16
30/07,10,17
31/07,11,23
01/08,17,24
02/08,18,37
03/08,22,41
04/08,22,50
05/08,22,50
06/08,17,49
07/08,32,37
08/08,33,71
09/08,41,73
10/08,56,90
11/08,75,124
12/08,69,165
13/08,73,151
14/08,83,162
15/08,86,183
16/08,83,188
17/08,87,183
18/08,98,192
19/08,84,216
20/08,77,185
21/08,76,169
22/08,78,168
23/08,68,172
24/08,75,149
25/08,75,165
26/08,71,164
27/08,59,155
28/08,60,128
29/08,67,130
30/08,,277
31/08,,584
01/09,,1217
02/09,,2493
03/09,,4962
04/09,,9360
05/09,,16030
06/09,,23429
07/09,,27722
08/09,,28195
09/09,,27920
10/09,,27671
11/09,,27423
12/09,,27175
13/09,,26924
