Date,Real,Predict
29/06,38,38
30/06,54,54
01/07,58,58
02/07,59,59
03/07,73,73
04/07,154,154
05/07,165,165
06/07,169,169
07/07,172,172
08/07,175,175
09/07,180,268
10/07,188,275
11/07,192,290
12/07,196,296
13/07,207,302
14/07,224,316
15/07,260,339
16/07,275,375
17/07,309,397
18/07,328,442
19/07,346,469
20/07,446,492
21/07,650,607
22/07,834,822
23/07,984,1014
24/07,1380,1165
25/07,1500,1569
26/07,1775,1691
27/07,1994,1977
28/07,2448,2209
29/07,2620,2654
30/07,2687,2824
31/07,2808,2890
01/08,3111,3010
02/08,3303,3309
03/08,3410,3499
04/08,3632,3605
05/08,3743,3822
06/08,3877,3930
07/08,4085,4063
08/08,4222,4268
09/08,4294,4404
10/08,4532,4477
11/08,4622,4712
12/08,4758,4803
13/08,4848,4939
14/08,5153,5030
15/08,5368,5331
16/08,5621,5549
17/08,5752,5799
18/08,5950,5930
19/08,6238,6128
20/08,6371,6416
21/08,6558,6549
22/08,6731,6736
23/08,6872,6913
24/08,6967,7057
25/08,7137,7152
26/08,7443,7328
27/08,7544,7495
28/08,7599,7653
29/08,7642,7805
30/08,,7952
31/08,,8094
01/09,,8249
02/09,,8414
03/09,,8627
04/09,,8937
05/09,,9367
