Date,Real,Predict
29/06,38,38
30/06,54,54
01/07,58,58
02/07,59,59
03/07,73,73
04/07,154,154
05/07,165,165
06/07,169,169
07/07,172,172
08/07,175,175
09/07,180,245
10/07,188,251
11/07,192,265
12/07,196,270
13/07,207,275
14/07,224,288
15/07,260,310
16/07,275,345
17/07,309,365
18/07,328,407
19/07,346,431
20/07,446,453
21/07,650,562
22/07,834,768
23/07,984,952
24/07,1380,1097
25/07,1500,1486
26/07,1775,1603
27/07,1994,1878
28/07,2448,2099
29/07,2620,2529
30/07,2687,2692
31/07,2808,2755
01/08,3111,2870
02/08,3303,3159
03/08,3410,3341
04/08,3632,3443
05/08,3743,3654
06/08,3877,3759
07/08,4085,3887
08/08,4222,4085
09/08,4294,4217
10/08,4532,4286
11/08,4622,4513
12/08,4758,4599
13/08,4848,4730
14/08,5153,4816
15/08,5368,5107
16/08,5621,5316
17/08,5752,5557
18/08,5950,5682
19/08,6238,5872
20/08,6371,6150
21/08,6558,6277
22/08,6731,6457
23/08,6872,6626
24/08,6967,6765
25/08,7137,6857
26/08,7443,7024
27/08,7544,7322
28/08,7599,7249
29/08,7642,7219
30/08,7758,7224
31/08,8013,7259
01/09,,7316
02/09,,7392
03/09,,7483
04/09,,7586
05/09,,7697
06/09,,7814
07/09,,7939
