Date,Real,Predict
29/06,1,1
30/06,1,1
01/07,1,1
02/07,1,1
03/07,1,1
04/07,3,3
05/07,4,4
06/07,4,4
07/07,4,4
08/07,4,4
09/07,4,56
10/07,6,57
11/07,6,63
12/07,7,64
13/07,9,66
14/07,10,69
15/07,11,74
16/07,13,75
17/07,17,81
18/07,20,91
19/07,21,99
20/07,25,103
21/07,35,116
22/07,41,133
23/07,45,144
24/07,55,149
25/07,59,165
26/07,68,171
27/07,76,187
28/07,88,202
29/07,93,212
30/07,96,217
31/07,101,221
01/08,116,226
02/08,126,241
03/08,132,253
04/08,149,259
05/08,157,277
06/08,167,286
07/08,179,297
08/08,190,309
09/08,199,321
10/08,224,331
11/08,235,357
12/08,249,368
13/08,258,384
14/08,283,393
15/08,311,419
16/08,340,450
17/08,355,479
18/08,377,494
19/08,411,518
20/08,430,555
21/08,450,574
22/08,482,595
23/08,511,630
24/08,524,663
25/08,544,678
26/08,579,702
27/08,592,741
28/08,598,756
29/08,603,763
30/08,615,769
31/08,643,960
01/09,655,1170
02/09,667,1396
03/09,673,1637
04/09,,1891
05/09,,2160
06/09,,2440
07/09,,2732
08/09,,3034
09/09,,3342
10/09,,3656
