Date,Real,Predict
30/06,374,374
01/07,179,179
02/07,73,73
03/07,109,109
04/07,317,317
05/07,114,114
06/07,22,22
07/07,44,44
08/07,39,39
09/07,75,993
10/07,256,58
11/07,78,258
12/07,68,82
13/07,121,69
14/07,227,117
15/07,68,233
16/07,255,72
17/07,430,267
18/07,285,453
19/07,215,298
20/07,649,214
21/07,688,666
22/07,516,707
23/07,264,526
24/07,861,269
25/07,244,878
26/07,786,243
27/07,736,784
28/07,391,743
29/07,204,375
30/07,88,174
31/07,160,58
01/08,349,139
02/08,253,330
03/08,142,231
04/08,261,123
05/08,141,240
06/08,187,126
07/08,243,194
08/08,185,239
09/08,130,185
10/08,312,128
11/08,146,310
12/08,239,145
13/08,144,240
14/08,373,141
15/08,446,367
16/08,308,449
17/08,181,308
18/08,319,178
19/08,485,320
20/08,200,492
21/08,298,198
22/08,416,292
23/08,357,421
24/08,211,367
25/08,388,211
26/08,560,396
27/08,241,571
28/08,114,241
29/08,114,110
30/08,293,111
31/08,338,984
01/09,199,1011
02/09,200,1016
03/09,160,999
04/09,,977
05/09,,962
06/09,,953
07/09,,958
08/09,,968
09/09,,970
10/09,,971
