Date,Real,Predict
02/07,9,9
03/07,244,244
04/07,88,88
05/07,14,14
06/07,15,15
07/07,91,91
08/07,4,4
09/07,15,15
10/07,4,4
11/07,3,405
12/07,2,4
13/07,333,0
14/07,111,330
15/07,17,110
16/07,17,15
17/07,111,15
18/07,23,110
19/07,40,23
20/07,81,41
21/07,76,82
22/07,83,77
23/07,14,78
24/07,124,12
25/07,76,122
26/07,99,75
27/07,224,96
28/07,16,221
29/07,205,16
30/07,14,202
31/07,239,13
01/08,44,233
02/08,46,44
03/08,41,44
04/08,94,40
05/08,85,92
06/08,156,81
07/08,63,153
08/08,134,60
09/08,53,131
10/08,97,49
11/08,144,94
12/08,147,141
13/08,192,144
14/08,306,188
15/08,50,300
16/08,219,47
17/08,9,213
18/08,190,8
19/08,91,185
20/08,194,89
21/08,11,190
22/08,7,10
23/08,344,5
24/08,199,334
25/08,17,197
26/08,239,14
27/08,174,236
28/08,105,170
29/08,162,102
30/08,146,157
31/08,163,144
01/09,108,162
02/09,88,104
03/09,81,293
04/09,52,292
05/09,66,287
06/09,32,283
07/09,,279
08/09,,276
09/09,,273
10/09,,267
11/09,,260
12/09,,258
13/09,,256
