Date,Real,Predict
02/07,76,76
03/07,64,64
04/07,54,54
05/07,50,50
06/07,42,42
07/07,11,11
08/07,12,12
09/07,16,16
10/07,25,25
11/07,25,25
12/07,26,27
13/07,29,28
14/07,26,32
15/07,20,28
16/07,27,21
17/07,27,29
18/07,19,29
19/07,28,21
20/07,26,31
21/07,24,28
22/07,28,26
23/07,34,31
24/07,32,36
25/07,38,34
26/07,39,41
27/07,37,42
28/07,34,40
29/07,28,37
30/07,37,30
31/07,46,40
01/08,46,50
02/08,47,50
03/08,47,51
04/08,30,50
05/08,15,32
06/08,13,16
07/08,10,13
08/08,11,11
09/08,11,11
10/08,14,12
11/08,15,15
12/08,20,16
13/08,35,22
14/08,55,37
15/08,90,59
16/08,128,96
17/08,160,137
18/08,178,172
19/08,195,191
20/08,160,209
21/08,160,172
22/08,147,172
23/08,191,158
24/08,186,205
25/08,223,200
26/08,236,239
27/08,271,253
28/08,242,291
29/08,227,260
30/08,218,245
31/08,202,235
01/09,215,218
02/09,181,232
03/09,,196
04/09,,212
05/09,,230
06/09,,249
07/09,,270
08/09,,292
09/09,,316
10/09,,342
11/09,,370
12/09,,400
13/09,,432
14/09,,466
