Date,Real,Predict
02/07,16,16
03/07,22,22
04/07,24,24
05/07,25,25
06/07,31,31
07/07,87,87
08/07,92,92
09/07,95,95
10/07,97,97
11/07,98,98
12/07,101,125
13/07,105,128
14/07,109,134
15/07,114,139
16/07,119,145
17/07,133,151
18/07,177,167
19/07,178,209
20/07,183,211
21/07,190,217
22/07,194,225
23/07,211,229
24/07,271,247
25/07,313,306
26/07,529,348
27/07,642,555
28/07,785,664
29/07,933,802
30/07,1014,947
31/07,1056,1027
01/08,1276,1066
02/08,1408,1275
03/08,1520,1401
04/08,1834,1507
05/08,2064,1805
06/08,2239,2024
07/08,2447,2191
08/08,2577,2388
09/08,2676,2512
10/08,2818,2606
11/08,2946,2741
12/08,3037,2862
13/08,3176,2949
14/08,3253,3081
15/08,3351,3155
16/08,3459,3249
17/08,3553,3352
18/08,3710,3441
19/08,3822,3592
20/08,3965,3698
21/08,4108,3834
22/08,4232,3971
23/08,4349,4089
24/08,4481,4201
25/08,4496,4327
26/08,4646,4342
27/08,4712,4487
28/08,4880,4551
29/08,4993,4713
30/08,5105,4821
31/08,5247,4930
01/09,5396,5066
02/09,5505,5211
03/09,5589,5317
04/09,5713,5140
05/09,5876,4974
06/09,6227,4817
07/09,6276,4669
08/09,,4531
09/09,,4400
10/09,,4278
11/09,,4163
12/09,,4055
13/09,,3954
14/09,,3859
