Date,Real,Predict
29/06,106,106
30/06,106,106
01/07,0,0
02/07,18,18
03/07,2,2
04/07,95,95
05/07,16,16
06/07,10,10
07/07,7,7
08/07,5,5
09/07,0,101
10/07,3,0
11/07,1,2
12/07,16,1
13/07,3,16
14/07,23,6
15/07,16,22
16/07,9,15
17/07,20,8
18/07,20,19
19/07,4,19
20/07,7,3
21/07,19,6
22/07,25,18
23/07,23,24
24/07,10,22
25/07,7,9
26/07,10,6
27/07,24,10
28/07,12,23
29/07,1,10
30/07,28,0
31/07,0,27
01/08,30,0
02/08,18,29
03/08,30,16
04/08,8,28
05/08,12,7
06/08,30,11
07/08,29,29
08/08,3,26
09/08,71,3
10/08,32,68
11/08,21,31
12/08,16,19
13/08,29,16
14/08,36,27
15/08,15,34
16/08,21,15
17/08,40,21
18/08,48,38
19/08,32,48
20/08,13,31
21/08,38,12
22/08,35,36
23/08,33,34
24/08,16,33
25/08,22,15
26/08,46,22
27/08,6,46
28/08,32,7
29/08,5,32
30/08,7,4
31/08,12,8
01/09,18,83
02/09,2,84
03/09,2,82
04/09,0,80
05/09,,78
06/09,,74
07/09,,69
08/09,,64
09/09,,60
10/09,,60
11/09,,61
