Date,Real,Predict
29/06,179,179
30/06,220,220
01/07,238,238
02/07,255,255
03/07,327,327
04/07,445,445
05/07,489,489
06/07,608,608
07/07,685,685
08/07,761,761
09/07,847,3407
10/07,896,3659
11/07,980,3924
12/07,1086,4227
13/07,1269,4601
14/07,1437,5034
15/07,2209,5497
16/07,2364,6270
17/07,2608,6792
18/07,2830,7435
19/07,3139,8111
20/07,3726,8891
21/07,4905,9898
22/07,6490,11352
23/07,8536,13168
24/07,10767,15186
25/07,12654,17530
26/07,14766,19468
27/07,16721,21907
28/07,21075,24319
29/07,24926,28005
30/07,28054,31457
31/07,30879,34317
01/08,34370,36909
02/08,37574,40012
03/08,40699,42943
04/08,43475,45802
05/08,46516,48266
06/08,49339,51014
07/08,52672,53619
08/08,55495,56584
09/08,57701,59165
10/08,60665,61320
11/08,62707,64001
12/08,64856,65941
13/08,67031,68034
14/08,70448,70101
15/08,72594,73154
16/08,75310,75341
17/08,77871,77753
18/08,80162,80094
19/08,82762,82270
20/08,84980,84764
21/08,87526,86822
22/08,89268,89229
23/08,90939,91074
24/08,93010,92872
25/08,95319,95017
26/08,97440,97445
27/08,99676,99527
28/08,102319,101912
29/08,104565,101583
30/08,106937,99371
31/08,109990,95805
01/09,112689,91316
02/09,116058,86269
03/09,,80945
04/09,,75548
05/09,,70218
06/09,,65052
07/09,,60112
08/09,,55438
09/09,,51054
10/09,,46970
11/09,,43187
12/09,,39702
