Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,1,1
03/07,1,1
04/07,2,2
05/07,6,6
06/07,6,6
07/07,6,6
08/07,6,6
09/07,7,7
10/07,8,9
11/07,9,10
12/07,11,11
13/07,14,13
14/07,15,16
15/07,17,17
16/07,18,19
17/07,18,21
18/07,22,21
19/07,23,25
20/07,23,26
21/07,27,26
22/07,31,30
23/07,33,35
24/07,36,37
25/07,37,40
26/07,40,41
27/07,44,44
28/07,44,48
29/07,52,48
30/07,66,56
31/07,67,70
01/08,77,71
02/08,84,81
03/08,86,88
04/08,88,90
05/08,137,92
06/08,138,141
07/08,158,142
08/08,170,163
09/08,176,175
10/08,190,181
11/08,207,195
12/08,214,212
13/08,226,219
14/08,239,231
15/08,250,244
16/08,271,255
17/08,290,276
18/08,306,295
19/08,323,311
20/08,343,328
21/08,358,348
22/08,371,363
23/08,387,376
24/08,403,392
25/08,420,408
26/08,434,426
27/08,453,440
28/08,459,459
29/08,475,465
30/08,488,470
31/08,501,474
01/09,506,479
02/09,525,482
03/09,,485
04/09,,488
05/09,,490
06/09,,493
07/09,,494
08/09,,496
09/09,,498
10/09,,499
11/09,,500
12/09,,501
