Date,Real,Predict
29/06,39,39
30/06,54,54
01/07,48,48
02/07,30,30
03/07,29,29
04/07,18,18
05/07,0,0
06/07,5,5
07/07,6,6
08/07,6,6
09/07,8,23
10/07,8,27
11/07,3,28
12/07,3,13
13/07,4,11
14/07,3,13
15/07,2,9
16/07,2,7
17/07,3,6
18/07,3,10
19/07,5,8
20/07,6,13
21/07,5,16
22/07,5,15
23/07,4,12
24/07,5,12
25/07,4,14
26/07,21,12
27/07,20,53
28/07,21,51
29/07,18,51
30/07,19,45
31/07,2,46
01/08,3,6
02/08,3,8
03/08,4,8
04/08,4,10
05/08,4,9
06/08,4,10
07/08,9,10
08/08,11,22
09/08,14,27
10/08,16,34
11/08,27,39
12/08,27,64
13/08,53,63
14/08,65,122
15/08,79,151
16/08,87,181
17/08,104,200
18/08,83,239
19/08,98,191
20/08,106,223
21/08,105,242
22/08,116,238
23/08,118,263
24/08,93,261
25/08,75,194
26/08,61,156
27/08,33,124
28/08,35,66
29/08,38,68
30/08,36,72
31/08,45,67
01/09,44,82
02/09,,149
03/09,,271
04/09,,488
05/09,,873
06/09,,1538
07/09,,2636
08/09,,4307
09/09,,6502
10/09,,8730
11/09,,10244
12/09,,10840
13/09,,10990
14/09,,11033
15/09,,11058
16/09,,11079
