Date,Real,Predict
29/06,489,489
30/06,514,514
01/07,8,8
02/07,80,80
03/07,37,37
04/07,128,128
05/07,90,90
06/07,94,94
07/07,255,255
08/07,36,36
09/07,7,346
10/07,32,6
11/07,10,32
12/07,77,9
13/07,41,77
14/07,124,42
15/07,77,125
16/07,91,76
17/07,60,89
18/07,99,61
19/07,174,100
20/07,93,175
21/07,74,94
22/07,116,73
23/07,189,115
24/07,347,187
25/07,31,347
26/07,234,29
27/07,49,234
28/07,226,48
29/07,223,221
30/07,228,219
31/07,50,226
01/08,379,47
02/08,279,374
03/08,193,273
04/08,24,191
05/08,183,20
06/08,87,181
07/08,134,87
08/08,117,134
09/08,105,116
10/08,66,107
11/08,53,67
12/08,288,52
13/08,44,288
14/08,256,44
15/08,159,259
16/08,28,160
17/08,169,29
18/08,17,167
19/08,317,16
20/08,116,310
21/08,153,323
22/08,34,323
23/08,142,325
24/08,103,325
25/08,,328
26/08,,330
27/08,,334
28/08,,335
29/08,,340
30/08,,339
31/08,,338
