Date,Real,Predict
29/06,11,11
30/06,12,12
01/07,12,12
02/07,13,13
03/07,18,18
04/07,51,51
05/07,59,59
06/07,75,75
07/07,91,91
08/07,94,94
09/07,94,215
10/07,95,215
11/07,96,219
12/07,100,221
13/07,104,233
14/07,113,241
15/07,154,262
16/07,159,304
17/07,164,318
18/07,170,329
19/07,185,344
20/07,199,376
21/07,221,397
22/07,262,423
23/07,369,470
24/07,529,577
25/07,544,745
26/07,626,761
27/07,641,853
28/07,903,871
29/07,1091,1108
30/07,1265,1285
31/07,1303,1451
01/08,1632,1487
02/08,1843,1795
03/08,1989,1997
04/08,2009,2136
05/08,2153,2155
06/08,2215,2291
07/08,2330,2351
08/08,2416,2458
09/08,2475,2540
10/08,2525,2599
11/08,2558,2646
12/08,2722,2679
13/08,2749,2842
14/08,2959,2869
15/08,3036,3066
16/08,3059,3145
17/08,3181,3167
18/08,3192,3283
19/08,3381,3294
20/08,3458,3480
21/08,3554,3554
22/08,3568,3648
23/08,3624,3663
24/08,3670,3723
25/08,3759,3770
26/08,3777,3864
27/08,3928,3882
28/08,4084,4043
29/08,4192,4204
30/08,4410,4322
31/08,4734,4558
01/09,4936,4649
02/09,5215,4695
03/09,5296,4701
04/09,5444,4677
05/09,5568,4630
06/09,,4567
07/09,,4491
08/09,,4405
09/09,,4313
10/09,,4217
11/09,,4117
12/09,,4016
13/09,,3915
14/09,,3818
15/09,,3730
