Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,1,1
06/07,1,1
07/07,1,1
08/07,1,1
09/07,1,28
10/07,1,28
11/07,1,28
12/07,1,28
13/07,1,30
14/07,1,31
15/07,1,33
16/07,1,34
17/07,1,35
18/07,1,37
19/07,1,39
20/07,1,40
21/07,1,41
22/07,1,42
23/07,1,44
24/07,1,45
25/07,1,46
26/07,1,46
27/07,1,47
28/07,1,49
29/07,1,49
30/07,2,49
31/07,2,51
01/08,3,51
02/08,4,52
03/08,5,53
04/08,6,55
05/08,7,56
06/08,9,57
07/08,10,60
08/08,10,62
09/08,15,62
10/08,18,70
11/08,20,73
12/08,21,76
13/08,23,78
14/08,25,81
15/08,26,84
16/08,28,85
17/08,31,88
18/08,34,92
19/08,36,96
20/08,37,100
21/08,40,101
22/08,43,105
23/08,46,110
24/08,47,115
25/08,48,117
26/08,51,120
27/08,51,125
28/08,53,125
29/08,53,129
30/08,53,130
31/08,54,202
01/09,55,270
02/09,55,335
03/09,56,397
04/09,,457
05/09,,514
06/09,,571
07/09,,627
08/09,,682
09/09,,737
10/09,,792
