Date,Real,Predict
29/06,0,0
30/06,1,1
01/07,2,2
02/07,3,3
03/07,3,3
04/07,19,19
05/07,28,28
06/07,28,28
07/07,28,28
08/07,28,28
09/07,28,60
10/07,29,60
11/07,32,63
12/07,37,70
13/07,37,83
14/07,42,83
15/07,93,93
16/07,96,145
17/07,96,153
18/07,100,153
19/07,104,161
20/07,111,169
21/07,121,179
22/07,137,190
23/07,173,208
24/07,207,244
25/07,210,280
26/07,225,283
27/07,242,300
28/07,287,319
29/07,318,361
30/07,342,391
31/07,414,415
01/08,464,485
02/08,518,533
03/08,561,585
04/08,606,627
05/08,650,670
06/08,661,713
07/08,670,723
08/08,682,732
09/08,688,744
10/08,766,750
11/08,772,825
12/08,849,831
13/08,865,908
14/08,936,924
15/08,973,993
16/08,1030,1031
17/08,1050,1085
18/08,1142,1105
19/08,1191,1196
20/08,1244,1245
21/08,1309,1297
22/08,1359,1362
23/08,1377,1414
24/08,1448,1434
25/08,1506,1508
26/08,1568,1569
27/08,1644,1632
28/08,1671,1713
29/08,1692,1741
30/08,1721,1763
31/08,1790,1794
01/09,1832,1861
02/09,1916,1921
03/09,1991,1975
04/09,2076,2024
05/09,2245,2069
06/09,,2110
07/09,,2146
08/09,,2179
09/09,,2209
10/09,,2236
11/09,,2259
12/09,,2280
13/09,,2298
14/09,,2314
15/09,,2327
