Date,Real,Predict
30/06,9,9
01/07,244,244
02/07,88,88
03/07,14,14
04/07,15,15
05/07,91,91
06/07,4,4
07/07,15,15
08/07,4,4
09/07,3,48
10/07,2,22
11/07,333,12
12/07,111,332
13/07,17,114
14/07,17,33
15/07,111,29
16/07,23,109
17/07,40,38
18/07,81,55
19/07,76,81
20/07,83,101
21/07,14,93
22/07,124,25
23/07,76,136
24/07,99,74
25/07,224,109
26/07,16,208
27/07,205,12
28/07,14,202
29/07,239,9
30/07,44,219
31/07,46,75
01/08,41,54
02/08,94,35
03/08,85,88
04/08,156,78
05/08,63,138
06/08,134,50
07/08,53,118
08/08,97,44
09/08,144,80
10/08,147,132
11/08,192,131
12/08,306,175
13/08,50,282
14/08,219,47
15/08,9,195
16/08,190,9
17/08,91,174
18/08,194,86
19/08,11,180
20/08,7,18
21/08,344,8
22/08,199,320
23/08,17,191
24/08,239,19
25/08,174,222
26/08,105,170
27/08,162,110
28/08,146,167
29/08,163,151
30/08,108,-61
31/08,88,-95
01/09,81,-120
02/09,52,-134
03/09,66,-147
04/09,,-160
05/09,,-172
06/09,,-178
07/09,,-181
08/09,,-182
09/09,,-178
10/09,,-173
11/09,,-168
12/09,,-163
13/09,,-157
