Date,Real,Predict
29/06,2,2
30/06,2,2
01/07,2,2
02/07,3,3
03/07,9,9
04/07,26,26
05/07,29,29
06/07,32,32
07/07,33,33
08/07,33,33
09/07,35,67
10/07,35,71
11/07,37,72
12/07,39,76
13/07,43,82
14/07,48,91
15/07,69,102
16/07,78,123
17/07,88,147
18/07,97,168
19/07,109,190
20/07,116,215
21/07,221,225
22/07,338,347
23/07,418,476
24/07,477,555
25/07,617,616
26/07,865,758
27/07,902,1033
28/07,1192,1076
29/07,1344,1334
30/07,1385,1475
31/07,1411,1514
01/08,1489,1539
02/08,1562,1610
03/08,1676,1679
04/08,1734,1786
05/08,1785,1839
06/08,1878,1886
07/08,2020,1974
08/08,2097,2105
09/08,2205,2177
10/08,2258,2283
11/08,2316,2332
12/08,2377,2388
13/08,2433,2448
14/08,2523,2502
15/08,2560,2585
16/08,2629,2622
17/08,2688,2686
18/08,2746,2741
19/08,2813,2797
20/08,2879,2862
21/08,2949,2924
22/08,3087,2991
23/08,3119,3135
24/08,3311,3169
25/08,3390,3366
26/08,3682,3447
27/08,3863,3735
28/08,4649,3924
29/08,4819,3957
30/08,4920,3968
31/08,4979,3961
01/09,5240,3939
02/09,5458,3907
03/09,,3867
04/09,,3822
05/09,,3773
06/09,,3721
07/09,,3670
08/09,,3619
09/09,,3570
10/09,,3523
11/09,,3479
12/09,,3439
