Date,Real,Predict
29/06,7,7
30/06,12,12
01/07,13,13
02/07,13,13
03/07,14,14
04/07,38,38
05/07,40,40
06/07,42,42
07/07,43,43
08/07,44,44
09/07,50,87
10/07,53,97
11/07,55,105
12/07,55,109
13/07,56,109
14/07,64,110
15/07,68,123
16/07,74,127
17/07,79,137
18/07,91,144
19/07,96,166
20/07,120,175
21/07,146,207
22/07,222,236
23/07,258,318
24/07,365,355
25/07,417,467
26/07,478,522
27/07,507,589
28/07,622,621
29/07,841,733
30/07,944,950
31/07,959,1053
01/08,1055,1068
02/08,1159,1163
03/08,1233,1266
04/08,1371,1340
05/08,1406,1476
06/08,1564,1511
07/08,1655,1669
08/08,1745,1759
09/08,1849,1849
10/08,2007,1955
11/08,2090,2112
12/08,2179,2196
13/08,2350,2286
14/08,2607,2459
15/08,2683,2713
16/08,2846,2792
17/08,3086,2953
18/08,3217,3192
19/08,3388,3325
20/08,3510,3498
21/08,3715,3620
22/08,3773,3826
23/08,3893,3887
24/08,4013,4012
25/08,4245,4137
26/08,4480,4380
27/08,4700,4621
28/08,4762,4853
29/08,4991,4999
30/08,5335,5139
31/08,5576,5274
01/09,5772,5404
02/09,6051,5530
03/09,,5653
04/09,,5773
05/09,,5892
06/09,,6009
07/09,,6124
08/09,,6239
09/09,,6353
10/09,,6466
11/09,,6579
12/09,,6692
