Date,Real,Predict
29/06,609,609
30/06,647,647
01/07,49,49
02/07,112,112
03/07,23,23
04/07,40,40
05/07,125,125
06/07,4,4
07/07,36,36
08/07,13,13
09/07,12,9
10/07,30,21
11/07,18,35
12/07,111,21
13/07,25,117
14/07,55,31
15/07,111,61
16/07,95,109
17/07,67,98
18/07,97,79
19/07,114,108
20/07,19,119
21/07,140,24
22/07,91,143
23/07,74,92
24/07,61,73
25/07,147,63
26/07,196,140
27/07,202,190
28/07,35,204
29/07,254,35
30/07,98,232
31/07,134,101
01/08,217,131
02/08,186,196
03/08,157,166
04/08,176,140
05/08,148,155
06/08,150,132
07/08,196,135
08/08,192,174
09/08,124,176
10/08,140,116
11/08,165,128
12/08,188,154
13/08,179,177
14/08,140,167
15/08,222,128
16/08,117,210
17/08,133,107
18/08,153,123
19/08,168,142
20/08,169,157
21/08,102,166
22/08,286,105
23/08,230,276
24/08,97,217
25/08,259,88
26/08,33,272
27/08,291,51
28/08,41,294
29/08,286,-203
30/08,311,-194
31/08,187,-191
01/09,371,-207
02/09,333,-223
03/09,,-230
04/09,,-235
05/09,,-268
06/09,,-295
07/09,,-182
08/09,,-210
09/09,,-218
10/09,,-176
11/09,,-159
12/09,,-148
