Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,1,1
03/07,1,1
04/07,2,2
05/07,6,6
06/07,6,6
07/07,6,6
08/07,6,6
09/07,7,13
10/07,8,15
11/07,9,16
12/07,11,18
13/07,14,21
14/07,15,24
15/07,17,26
16/07,18,29
17/07,18,30
18/07,22,30
19/07,23,36
20/07,23,37
21/07,27,38
22/07,31,42
23/07,33,47
24/07,36,50
25/07,37,54
26/07,40,55
27/07,44,58
28/07,44,63
29/07,52,63
30/07,66,71
31/07,67,86
01/08,77,87
02/08,84,97
03/08,86,104
04/08,88,106
05/08,137,108
06/08,138,159
07/08,158,160
08/08,170,180
09/08,176,193
10/08,190,199
11/08,207,213
12/08,214,230
13/08,226,237
14/08,239,249
15/08,250,263
16/08,271,274
17/08,290,295
18/08,306,315
19/08,323,331
20/08,343,349
21/08,358,369
22/08,371,385
23/08,387,398
24/08,403,414
25/08,420,431
26/08,434,448
27/08,453,463
28/08,466,483
29/08,482,496
30/08,496,513
31/08,522,527
01/09,542,554
02/09,564,584
03/09,578,612
04/09,596,639
05/09,611,664
06/09,630,688
07/09,,710
08/09,,730
09/09,,750
10/09,,768
11/09,,785
12/09,,801
13/09,,816
14/09,,830
15/09,,844
16/09,,856
17/09,,868
18/09,,879
19/09,,889
20/09,,899
21/09,,908
22/09,,916
23/09,,924
24/09,,932
25/09,,939
26/09,,946
