Date,Real,Predict
29/06,11,11
30/06,12,12
01/07,12,12
02/07,13,13
03/07,18,18
04/07,51,51
05/07,59,59
06/07,75,75
07/07,91,91
08/07,94,94
09/07,94,129
10/07,95,129
11/07,96,131
12/07,100,132
13/07,104,139
14/07,113,144
15/07,154,156
16/07,159,198
17/07,164,205
18/07,170,212
19/07,185,221
20/07,199,241
21/07,221,258
22/07,262,281
23/07,369,324
24/07,529,433
25/07,544,597
26/07,626,613
27/07,641,699
28/07,903,715
29/07,1091,973
30/07,1265,1160
31/07,1303,1334
01/08,1632,1372
02/08,1843,1699
03/08,1989,1909
04/08,2009,2056
05/08,2153,2075
06/08,2215,2219
07/08,2330,2281
08/08,2416,2395
09/08,2475,2481
10/08,2525,2541
11/08,2558,2590
12/08,2722,2623
13/08,2749,2789
14/08,2959,2816
15/08,3036,3025
16/08,3059,3105
17/08,3181,3128
18/08,3192,3250
19/08,3381,3261
20/08,3458,3451
21/08,3554,3528
22/08,3568,3624
23/08,3624,3639
24/08,3670,3696
25/08,3759,3743
26/08,3777,3836
27/08,3928,3855
28/08,4084,4011
29/08,4192,4171
30/08,4410,4274
31/08,4734,4388
01/09,4936,4533
02/09,5215,4709
03/09,5296,4911
04/09,,5139
05/09,,5394
06/09,,5674
07/09,,5979
08/09,,6309
09/09,,6654
10/09,,7011
