Date,Real,Predict
29/06,38,38
30/06,54,54
01/07,58,58
02/07,59,59
03/07,73,73
04/07,154,154
05/07,165,165
06/07,169,169
07/07,172,172
08/07,175,175
09/07,180,316
10/07,188,321
11/07,192,331
12/07,196,348
13/07,207,368
14/07,224,388
15/07,260,413
16/07,275,461
17/07,309,486
18/07,328,525
19/07,346,554
20/07,446,571
21/07,650,659
22/07,834,876
23/07,984,1055
24/07,1380,1199
25/07,1500,1557
26/07,1775,1681
27/07,1994,1947
28/07,2448,2166
29/07,2620,2583
30/07,2687,2754
31/07,2808,2830
01/08,3111,2953
02/08,3303,3250
03/08,3410,3443
04/08,3632,3561
05/08,3743,3779
06/08,3877,3909
07/08,4085,4042
08/08,4222,4260
09/08,4294,4398
10/08,4532,4487
11/08,4622,4726
12/08,4758,4833
13/08,4848,4975
14/08,5153,5075
15/08,5368,5365
16/08,5621,5593
17/08,5752,5837
18/08,5950,5982
19/08,6238,6177
20/08,6371,6456
21/08,6558,6601
22/08,6731,6790
23/08,6872,6996
24/08,6967,7147
25/08,7137,7281
26/08,7443,7453
27/08,7544,7732
28/08,7599,7830
29/08,7642,7901
30/08,7758,7941
31/08,8013,8042
01/09,8118,8266
02/09,8223,8458
03/09,8330,8596
04/09,8677,8688
05/09,8730,8738
06/09,8837,8753
07/09,,8738
08/09,,8695
09/09,,8630
10/09,,8546
11/09,,8445
12/09,,8330
13/09,,8203
14/09,,8067
15/09,,7922
16/09,,7771
17/09,,7615
18/09,,7456
19/09,,7293
20/09,,7129
21/09,,6963
22/09,,6797
23/09,,6631
24/09,,6466
25/09,,6302
26/09,,6139
