Date,Real,Predict
29/06,609,609
30/06,647,647
01/07,49,49
02/07,112,112
03/07,23,23
04/07,40,40
05/07,125,125
06/07,4,4
07/07,36,36
08/07,13,13
09/07,12,36
10/07,30,36
11/07,18,46
12/07,111,24
13/07,25,120
14/07,55,36
15/07,111,68
16/07,95,128
17/07,67,113
18/07,97,77
19/07,114,111
20/07,19,125
21/07,140,28
22/07,91,148
23/07,74,100
24/07,61,87
25/07,147,82
26/07,196,157
27/07,202,199
28/07,35,212
29/07,254,46
30/07,98,242
31/07,134,106
01/08,217,139
02/08,186,206
03/08,157,185
04/08,176,165
05/08,148,177
06/08,150,147
07/08,196,159
08/08,192,200
09/08,124,183
10/08,140,120
11/08,165,132
12/08,188,158
13/08,179,181
14/08,140,170
15/08,222,131
16/08,117,214
17/08,133,110
18/08,153,126
19/08,168,145
20/08,169,160
21/08,102,162
22/08,286,96
23/08,230,269
24/08,97,227
25/08,259,83
26/08,33,262
27/08,291,26
28/08,41,276
29/08,286,122
30/08,311,120
31/08,187,112
01/09,371,136
02/09,333,236
03/09,,370
04/09,,471
