Date,Real,Predict
29/06,126,126
30/06,99,99
01/07,99,99
02/07,99,99
03/07,35,35
04/07,11,11
05/07,17,17
06/07,16,16
07/07,14,14
08/07,13,13
09/07,21,15
10/07,12,23
11/07,15,14
12/07,28,17
13/07,42,31
14/07,37,47
15/07,42,42
16/07,50,47
17/07,43,56
18/07,37,48
19/07,37,41
20/07,42,41
21/07,37,47
22/07,44,42
23/07,47,49
24/07,54,53
25/07,46,60
26/07,50,51
27/07,52,56
28/07,57,58
29/07,60,64
30/07,68,67
31/07,66,76
01/08,58,73
02/08,49,65
03/08,49,55
04/08,50,55
05/08,50,56
06/08,56,56
07/08,58,63
08/08,54,65
09/08,55,61
10/08,58,61
11/08,56,65
12/08,55,63
13/08,60,61
14/08,62,67
15/08,67,69
16/08,71,75
17/08,78,80
18/08,82,87
19/08,,92
20/08,,103
21/08,,115
22/08,,129
23/08,,144
24/08,,161
25/08,,180
26/08,,201
27/08,,225
28/08,,251
29/08,,280
30/08,,313
