Date,Real,Predict
29/06,105,105
30/06,126,126
01/07,36,36
02/07,96,96
03/07,1,1
04/07,61,61
05/07,101,101
06/07,0,0
07/07,0,0
08/07,0,0
09/07,2,-2
10/07,21,2
11/07,56,21
12/07,96,55
13/07,2,95
14/07,64,17
15/07,96,73
16/07,55,112
17/07,4,71
18/07,55,25
19/07,47,60
20/07,46,27
21/07,33,52
22/07,44,20
23/07,64,37
24/07,75,54
25/07,7,69
26/07,44,5
27/07,58,40
28/07,39,60
29/07,37,28
30/07,32,32
31/07,95,28
01/08,57,80
02/08,71,49
03/08,57,58
04/08,53,49
05/08,56,44
06/08,15,47
07/08,11,14
08/08,16,8
09/08,11,13
10/08,103,9
11/08,9,89
12/08,136,8
13/08,26,122
14/08,87,23
15/08,76,74
16/08,70,69
17/08,28,59
18/08,148,24
19/08,83,130
20/08,80,74
21/08,104,70
22/08,120,92
23/08,46,111
24/08,159,50
25/08,132,181
26/08,113,123
27/08,183,99
28/08,15,169
29/08,130,-184
30/08,78,-196
31/08,184,-199
01/09,72,-190
02/09,210,-171
03/09,,-153
04/09,,-139
05/09,,-125
06/09,,-111
07/09,,-99
08/09,,-88
09/09,,-78
10/09,,-70
11/09,,-62
12/09,,-55
